cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
patos-pb,PATOS / PB,PAP,instalacao,2026-05-01,150
patos-pb,PATOS/PB,LOJA,instalacao,2026-05-01,42
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-05-01,48
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-05-01,20
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-05-01,12
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-05-01,15
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
pereiro-ce,PEREIRO/CE,ONLINE,instalacao,2026-05-01,3288
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-05-01,12
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-05-01,43
petrolina-pe,PETROLINA / PE,PAP,instalacao,2026-05-01,450
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-05-01,12
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-05-01,24
pombal-pb,POMBAL/PB,PAP,instalacao,2026-05-01,44
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,42
quixada-ce,QUIXADA/CE,PAP,instalacao,2026-05-01,30
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,28
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-05-01,40
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-05-01,24
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-05-01,15
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-05-01,5
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
russas-ce,RUSSAS/CE,PAP,instalacao,2026-05-01,30
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-05-01,30
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-05-01,12
santa-luzia-pb,SANTA LUZIA / PB,PAP,instalacao,2026-05-01,10
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-05-01,24
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-05-01,28
santa-rita-pb,SANTA RITA/PB,PAP,instalacao,2026-05-01,75
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-05-01,30
sao-bento-pb,SAO BENTO / PB,PAP,instalacao,2026-05-01,10
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-05-01,50
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-05-01,36
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-05-01,30
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-05-01,36
sao-miguel-rn,SAO MIGUEL/RN,PAP,instalacao,2026-05-01,20
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-05-01,12
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-05-01,20
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-05-01,60
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-05-01,36
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-05-01,225
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-05-01,56
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-05-01,21
sousa-pb,SOUSA/PB,PAP,instalacao,2026-05-01,30
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-05-01,12
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,instalacao,2026-05-01,20
taua-ce,TAUA/CE,LOJA,instalacao,2026-05-01,12
taua-ce,TAUA/CE,PAP,instalacao,2026-05-01,29
teresina-pi,TERESINA / PI,PAP,instalacao,2026-05-01,613
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-05-01,56
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,12
tiangua-ce,TIANGUA/CE,PAP,instalacao,2026-05-01,38
timon-ma,TIMON / MA,PAP,instalacao,2026-05-01,200
timon-ma,TIMON/MA,LOJA,instalacao,2026-05-01,24
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-05-01,24
toritama-pe,TORITAMA/PE,PAP,instalacao,2026-05-01,75
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-05-01,20
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-05-01,5
umarizal-rn,UMARIZAL / RN,PAP,instalacao,2026-05-01,5
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-05-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-05-01,36
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-05-01,18
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-06-01,24
acarau-ce,ACARAU/CE,PAP,instalacao,2026-06-01,13
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-06-01,24
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-06-01,19
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,42
acu-rn,ACU/RN,LOJA,instalacao,2026-06-01,14
acu-rn,ACU/RN,PAP,instalacao,2026-06-01,45
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-06-01,12
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-06-01,44
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-06-01,12
arcoverde-pe,ARCOVERDE/PE,PAP,instalacao,2026-06-01,45
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-06-01,24
banabuiu-ce,BANABUIU/CE,PAP,instalacao,2026-06-01,5
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-06-01,12
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-06-01,28
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-06-01,16
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-06-01,28
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-06-01,93
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-06-01,36
belo-jardim-pe,BELO JARDIM/PE,PAP,instalacao,2026-06-01,15
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-06-01,24
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-06-01,30
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-06-01,12
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-06-01,40
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-06-01,12
cabedelo-pb,CABEDELO/PB,PAP,instalacao,2026-06-01,30
caico-rn,CAICO/RN,LOJA,instalacao,2026-06-01,24
caico-rn,CAICO/RN,PAP,instalacao,2026-06-01,30
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-06-01,36
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-06-01,75
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-06-01,42
campina-grande-pb,CAMPINA GRANDE/PB,PAP,instalacao,2026-06-01,286
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-06-01,28
caninde-ce,CANINDE/CE,PAP,instalacao,2026-06-01,60
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-06-01,14
caruaru-pe,CARUARU/PE,PAP,instalacao,2026-06-01,225
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-06-01,24
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-06-01,60
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-06-01,22
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,instalacao,2026-06-01,20
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-06-01,28
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-06-01,250
caucaia-ce,CAUCAIA/CE,QUIOSQUE LOJA,instalacao,2026-06-01,10
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-06-01,28
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-06-01,53
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-06-01,12
cedro-ce,CEDRO/CE,PAP,instalacao,2026-06-01,10
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-06-01,5
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-06-01,40
crato-ce,CRATO / CE,PAP,instalacao,2026-06-01,75
crato-ce,CRATO/CE,LOJA,instalacao,2026-06-01,56
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-06-01,24
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-06-01,5
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-06-01,24
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-06-01,60
extremoz-rn,EXTREMOZ/RN,LOJA,instalacao,2026-06-01,12
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-06-01,45
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-06-01,1575
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-06-01,70
fortaleza-ce,FORTALEZA/CE,NGC,instalacao,2026-06-01,225
fortaleza-ce,FORTALEZA/CE,QUIOSQUE LOJA,instalacao,2026-06-01,120
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-06-01,24
gravata-pe,GRAVATA/PE,PAP,instalacao,2026-06-01,45
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-06-01,29
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-06-01,42
horizonte-ce,HORIZONTE/CE,PAP,instalacao,2026-06-01,60
ibiapina-ce,IBIAPINA/CE,PAP,instalacao,2026-06-01,10
ico-ce,ICO/CE,LOJA,instalacao,2026-06-01,56
ico-ce,ICO/CE,PAP,instalacao,2026-06-01,10
iguatu-ce,IGUATU / CE,PAP,instalacao,2026-06-01,90
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-06-01,42
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
ipu-ce,IPU/CE,PAP,instalacao,2026-06-01,30
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,12
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-06-01,10
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-06-01,15
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-06-01,12
itapaje-ce,ITAPAJE/CE,PAP,instalacao,2026-06-01,45
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-06-01,24
itapipoca-ce,ITAPIPOCA/CE,PAP,instalacao,2026-06-01,56
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-06-01,5
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-06-01,5
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,36
jaguaribe-ce,JAGUARIBE/CE,PAP,instalacao,2026-06-01,20
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-06-01,98
joao-pessoa-pb,JOAO PESSOA/PB,NGC,instalacao,2026-06-01,200
joao-pessoa-pb,JOAO PESSOA/PB,PAP,instalacao,2026-06-01,549
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,instalacao,2026-06-01,421
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-06-01,112
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
juazeiro-ba,JUAZEIRO/BA,PAP,instalacao,2026-06-01,185
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-06-01,12
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,PAP,instalacao,2026-06-01,17
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,36
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,PAP,instalacao,2026-06-01,20
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-06-01,28
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-06-01,75
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
major-sales-rn,MAJOR SALES/RN,PAP,instalacao,2026-06-01,5
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-06-01,200
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-06-01,60
maracanau-ce,MARACANAU/CE,QUIOSQUE LOJA,instalacao,2026-06-01,20
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-06-01,28
maranguape-ce,MARANGUAPE/CE,PAP,instalacao,2026-06-01,174
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-06-01,12
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-06-01,10
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-06-01,24
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-06-01,20
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-06-01,24
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-06-01,30
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-06-01,30
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-06-01,70
mossoro-rn,MOSSORO/RN,PAP,instalacao,2026-06-01,229
natal-rn,NATAL/RN,LOJA,instalacao,2026-06-01,140
natal-rn,NATAL/RN,NGC,instalacao,2026-06-01,224
natal-rn,NATAL/RN,PAP,instalacao,2026-06-01,530
natal-rn,NATAL/RN,QUIOSQUE LOJA,instalacao,2026-06-01,30
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-06-01,10
oros-ce,OROS/CE,LOJA,instalacao,2026-06-01,24
oros-ce,OROS/CE,PAP,instalacao,2026-06-01,5
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-06-01,12
ouricuri-pe,OURICURI/PE,PAP,instalacao,2026-06-01,45
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-06-01,40
pacajus-ce,PACAJUS/CE,PAP,instalacao,2026-06-01,30
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-06-01,45
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-06-01,28
parnaiba-pi,PARNAIBA/PI,PAP,instalacao,2026-06-01,250
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,56
parnamirim-rn,PARNAMIRIM/RN,PAP,instalacao,2026-06-01,250
patos-pb,PATOS/PB,LOJA,instalacao,2026-06-01,42
patos-pb,PATOS/PB,PAP,instalacao,2026-06-01,90
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,36
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-06-01,20
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-06-01,12
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-06-01,15
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-06-01,12
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-06-01,45
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
petrolina-pe,PETROLINA/PE,PAP,instalacao,2026-06-01,498
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-06-01,24
pombal-pb,POMBAL/PB,PAP,instalacao,2026-06-01,45
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,42
quixada-ce,QUIXADA/CE,PAP,instalacao,2026-06-01,36
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,42
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-06-01,33
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-06-01,12
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-06-01,20
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-06-01,5
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
russas-ce,RUSSAS/CE,PAP,instalacao,2026-06-01,30
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
salgueiro-pe,SALGUEIRO/PE,PAP,instalacao,2026-06-01,15
santa-luzia-pb,SANTA LUZIA / PB,PAP,instalacao,2026-06-01,10
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-06-01,24
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-06-01,28
santa-rita-pb,SANTA RITA/PB,PAP,instalacao,2026-06-01,90
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-06-01,30
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-06-01,49
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-06-01,24
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-06-01,30
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
sao-miguel-rn,SAO MIGUEL/RN,PAP,instalacao,2026-06-01,20
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-06-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-06-01,20
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-06-01,36
serra-talhada-pe,SERRA TALHADA/PE,PAP,instalacao,2026-06-01,45
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-06-01,62
sobral-ce,SOBRAL/CE,PAP,instalacao,2026-06-01,225
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-06-01,20
sousa-pb,SOUSA/PB,PAP,instalacao,2026-06-01,30
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-06-01,12
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,instalacao,2026-06-01,20
taua-ce,TAUA/CE,LOJA,instalacao,2026-06-01,24
taua-ce,TAUA/CE,PAP,instalacao,2026-06-01,40
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-06-01,56
teresina-pi,TERESINA/PI,PAP,instalacao,2026-06-01,579
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
tiangua-ce,TIANGUA/CE,PAP,instalacao,2026-06-01,45
timon-ma,TIMON/MA,LOJA,instalacao,2026-06-01,24
timon-ma,TIMON/MA,PAP,instalacao,2026-06-01,179
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-06-01,24
toritama-pe,TORITAMA/PE,PAP,instalacao,2026-06-01,45
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-06-01,20
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-06-01,5
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-06-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-06-01,36
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-06-01,16
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-07-01,12
acarau-ce,ACARAU/CE,PAP,instalacao,2026-07-01,20
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-07-01,24
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-07-01,20
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-07-01,28
acu-rn,ACU/RN,LOJA,instalacao,2026-07-01,14
acu-rn,ACU/RN,PAP,instalacao,2026-07-01,45
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-07-01,60
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-07-01,24
arcoverde-pe,ARCOVERDE/PE,PAP,instalacao,2026-07-01,45
aurora-ce,AURORA/CE,PAP,instalacao,2026-07-01,7
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-07-01,12
banabuiu-ce,BANABUIU/CE,PAP,instalacao,2026-07-01,5
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-07-01,12
barauna-rn,BARAUNA/RN,PAP,instalacao,2026-07-01,10
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-07-01,28
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-07-01,30
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-07-01,28
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-07-01,90
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-07-01,36
belo-jardim-pe,BELO JARDIM/PE,PAP,instalacao,2026-07-01,30
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-07-01,24
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-07-01,45
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-07-01,12
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-07-01,30
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-07-01,24
cabedelo-pb,CABEDELO/PB,PAP,instalacao,2026-07-01,30
caico-rn,CAICO/RN,LOJA,instalacao,2026-07-01,38
caico-rn,CAICO/RN,PAP,instalacao,2026-07-01,60
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-07-01,24
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-07-01,75
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-07-01,280
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-07-01,28
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-07-01,28
caninde-ce,CANINDE/CE,PAP,instalacao,2026-07-01,60
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-07-01,220
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-07-01,23
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-07-01,24
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-07-01,75
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,instalacao,2026-07-01,30
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-07-01,17
caucaia-ce,CAUCAIA / CE,PAP,instalacao,2026-07-01,240
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-07-01,14
caucaia-ce,CAUCAIA/CE,QUIOSQUE LOJA,instalacao,2026-07-01,10
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-07-01,28
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-07-01,60
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-07-01,24
cedro-ce,CEDRO/CE,PAP,instalacao,2026-07-01,10
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-07-01,5
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-07-01,40
crato-ce,CRATO/CE,LOJA,instalacao,2026-07-01,56
crato-ce,CRATO/CE,PAP,instalacao,2026-07-01,60
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-07-01,30
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-07-01,24
doutor-severiano-rn,DOUTOR SEVERIANO/RN,PAP,instalacao,2026-07-01,5
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-07-01,5
eusebio-ce,EUSEBIO / CE,PAP,instalacao,2026-07-01,69
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-07-01,24
extremoz-rn,EXTREMOZ/RN,LOJA,instalacao,2026-07-01,12
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-07-01,60
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-07-01,1380
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-07-01,70
fortaleza-ce,FORTALEZA/CE,NGC,instalacao,2026-07-01,180
fortaleza-ce,FORTALEZA/CE,QUIOSQUE LOJA,instalacao,2026-07-01,115
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-07-01,12
gravata-pe,GRAVATA/PE,PAP,instalacao,2026-07-01,60
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-07-01,30
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-07-01,90
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-07-01,42
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,12
ibiapina-ce,IBIAPINA/CE,PAP,instalacao,2026-07-01,10
ico-ce,ICO/CE,LOJA,instalacao,2026-07-01,42
ico-ce,ICO/CE,PAP,instalacao,2026-07-01,20
iguatu-ce,IGUATU / CE,PAP,instalacao,2026-07-01,120
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-07-01,56
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
ipu-ce,IPU/CE,PAP,instalacao,2026-07-01,30
ipueiras-ce,IPUEIRAS/CE,PAP,instalacao,2026-07-01,33
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-07-01,24
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-07-01,10
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-07-01,15
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-07-01,12
itapaje-ce,ITAPAJE/CE,PAP,instalacao,2026-07-01,45
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-07-01,24
itapipoca-ce,ITAPIPOCA/CE,PAP,instalacao,2026-07-01,45
